Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.6962345838546753,100,100,100,0.6962345838546753,0.4847758271911553,0.49285286051321764,0.48662935323383083,0.495253164556962,0.47753164556962024,0.4909033827042753
valid,1,0.691126823425293,100,100,100,0.691126823425293,0.540338134765625,0.5511217200134033,0.5081029551954243,0.8328125,0.19375,0.6311426832742494
train,2,0.6938831210136414,100,100,100,0.6938831210136414,0.5172646611120013,0.5100124889358589,0.5176579925650557,0.5287974683544304,0.5072784810126583,0.5231684358271165
valid,2,0.701063334941864,100,100,100,0.701063334941864,0.48504516601562503,0.5121171139663445,nan,0.0,1.0,nan
train,3,0.6939701437950134,100,100,100,0.6939701437950134,0.5077342873738183,0.5121966112137427,0.5129637016354208,0.4069620253164557,0.6136075949367089,0.45385565061606165
valid,3,0.6904987096786499,100,100,100,0.6904987096786499,0.5632238769531249,0.547756025152669,0.5170132325141777,0.8546875,0.2015625,0.6442873922405769
train,4,0.6907508969306946,100,100,100,0.6907508969306946,0.5341293963307162,0.544673747813748,0.5252525252525253,0.4607594936708861,0.5835443037974684,0.4908968257698738
valid,4,0.687035322189331,100,100,100,0.687035322189331,0.555675048828125,0.5863750518578117,0.5460992907801419,0.48125,0.6,0.5116279019966669
train,5,0.6782049536705017,100,100,100,0.6782049536705017,0.5807753665278,0.5967155722316675,0.5702179176755447,0.4471518987341772,0.6629746835443038,0.5012415700997678
valid,5,0.6724728345870972,100,100,100,0.6724728345870972,0.642735595703125,0.6214213814512837,0.6263269639065817,0.4609375,0.725,0.5310531004262263
train,6,0.6657858490943909,100,100,100,0.6657858490943909,0.6263123898413715,0.6313567864908817,0.5966386554621849,0.5392405063291139,0.6354430379746835,0.5664893567148952
valid,6,0.6644433736801147,100,100,100,0.6644433736801147,0.6175402832031249,0.6355109453673469,0.6239316239316239,0.45625,0.725,0.5270758073948573
train,7,0.6573836207389832,100,100,100,0.6573836207389832,0.6391399615446243,0.6489980256806595,0.6126787785079242,0.5015822784810127,0.6829113924050633,0.5515921300766753
valid,7,0.6609452366828918,100,100,100,0.6609452366828918,0.642603759765625,0.6558951416973977,0.5571260306242638,0.7390625,0.4125,0.6353257170595561
train,8,0.641778290271759,100,100,100,0.641778290271759,0.6705426814613042,0.6779962508408617,0.6271301976823449,0.5822784810126582,0.6537974683544304,0.6038726566412713
valid,8,0.6620622277259827,100,100,100,0.6620622277259827,0.6585314941406251,0.6584108397759169,0.6676136363636364,0.3671875,0.8171875,0.4737903180020813
train,9,0.6382640600204468,100,100,100,0.6382640600204468,0.6749219375901299,0.684901497320558,0.6398537477148081,0.5537974683544303,0.6882911392405063,0.5937234895128417
valid,9,0.6409164071083069,100,100,100,0.6409164071083069,0.676497802734375,0.6811799946998014,0.6554934823091247,0.55,0.7109375,0.5981308361597859
train,10,0.6254804134368896,100,100,100,0.6254804134368896,0.6914346659189232,0.706346566447956,0.6377730796335448,0.5727848101265823,0.6746835443037975,0.603534506518245
valid,10,0.6391018629074097,100,100,100,0.6391018629074097,0.671383056640625,0.6728515545499872,0.6517094017094017,0.4765625,0.7453125,0.5505415113659765
train,11,0.6176668405532837,100,100,100,0.6176668405532837,0.7058868270309245,0.7169016752833435,0.6435309973045822,0.6044303797468354,0.6651898734177215,0.6233681412190075
valid,11,0.6721786856651306,100,100,100,0.6721786856651306,0.6636730957031249,0.6513809670003836,0.6438631790744467,0.5,0.7234375,0.5628847795997585
train,12,0.6047849059104919,100,100,100,0.6047849059104919,0.71933564332639,0.730256397399462,0.6652777777777777,0.6063291139240506,0.6949367088607595,0.6344370811034604
valid,12,0.6505095362663269,100,100,100,0.6505095362663269,0.687628173828125,0.6866897879576324,0.6229007633587786,0.6375,0.6140625,0.630115825116501
train,13,0.5927902460098267,100,100,100,0.5927902460098267,0.7340548389681141,0.7450456978391826,0.6884712685218648,0.6028481012658228,0.7272151898734177,0.6428209837177818
valid,13,0.641097366809845,100,100,100,0.641097366809845,0.6839514160156249,0.6861273053648618,0.6394230769230769,0.6234375,0.6484375,0.6313291089248518
train,14,0.5856007933616638,100,100,100,0.5856007933616638,0.7455111360358917,0.7538596823102758,0.6772895001677289,0.6389240506329114,0.6955696202531646,0.6575476256832906
valid,14,0.6573627591133118,100,100,100,0.6573627591133118,0.6776721191406251,0.6753501804041491,0.66,0.515625,0.734375,0.5789473634964605
train,15,0.57310551404953,100,100,100,0.57310551404953,0.7579997195962186,0.765456109426776,0.6896200814111262,0.6433544303797468,0.7104430379746836,0.6656843434015705
valid,15,0.6371219754219055,100,100,100,0.6371219754219055,0.6982287597656249,0.6968796190649527,0.6943127962085308,0.4578125,0.7984375,0.5517890724234912
train,16,0.5757649540901184,100,100,100,0.5757649540901184,0.752679758852748,0.7648506568151576,0.6820512820512821,0.6313291139240507,0.7056962025316456,0.6557107591816563
valid,16,0.6740148663520813,100,100,100,0.6740148663520813,0.655682373046875,0.6736924225499645,0.598694942903752,0.5734375,0.615625,0.5857940891763042
train,17,0.5591306090354919,100,100,100,0.5591306090354919,0.7725978408908829,0.7818572415428577,0.7015228426395939,0.6560126582278482,0.720886075949367,0.6780049009745482
valid,17,0.70810866355896,100,100,100,0.70810866355896,0.6501599121093751,0.6563481788034429,0.6173913043478261,0.5546875,0.65625,0.5843621349320057
train,18,0.5538665652275085,100,100,100,0.5538665652275085,0.7783686508572345,0.789620597487825,0.7215644061715106,0.6363924050632911,0.7544303797468355,0.6763073768928829
valid,18,0.6674200892448425,100,100,100,0.6674200892448425,0.661529541015625,0.6825550711817676,0.6512605042016807,0.484375,0.740625,0.5555555506635322
train,19,0.5409363508224487,100,100,100,0.5409363508224487,0.7907774194840571,0.8004428846984075,0.722126337590611,0.6620253164556962,0.745253164556962,0.6907710037596333
valid,19,0.7432654500007629,100,100,100,0.7432654500007629,0.650792236328125,0.6539300470069678,0.6014705882352941,0.6390625,0.5765625,0.6196969647015611
train,20,0.5332502722740173,100,100,100,0.5332502722740173,0.800323966511777,0.8081382616482949,0.7296283668598704,0.6772151898734177,0.7490506329113924,0.7024454241879674
valid,20,0.648396372795105,100,100,100,0.648396372795105,0.693226318359375,0.7066646988278075,0.6520076481835564,0.5328125,0.715625,0.5864144404504319
train,21,0.5232381224632263,100,100,100,0.5232381224632263,0.8114999599423169,0.8170162438573042,0.7307066102246825,0.710126582278481,0.7382911392405064,0.720269614644737
valid,21,0.6610090136528015,100,100,100,0.6610090136528015,0.673072509765625,0.6939424120730828,0.6888297872340425,0.4046875,0.8171875,0.50984251502263
train,22,0.5130214691162109,100,100,100,0.5130214691162109,0.8167950849222881,0.8238727798440382,0.7350597609561753,0.700632911392405,0.7474683544303797,0.7174335659685265
valid,22,0.6888285875320435,100,100,100,0.6888285875320435,0.647122802734375,0.6794518763424118,0.6264591439688716,0.503125,0.7,0.5580589205362105
train,23,0.5082665681838989,100,100,100,0.5082665681838989,0.8226548730171447,0.8293059068383497,0.7437153117858308,0.720886075949367,0.7515822784810127,0.7321227653692046
valid,23,0.6627119183540344,100,100,100,0.6627119183540344,0.659825439453125,0.6831000278161334,0.627318718381113,0.58125,0.6546875,0.6034063210413285
train,24,0.4895230233669281,100,100,100,0.4895230233669281,0.8346418843134112,0.8428359351239858,0.747171031361138,0.7313291139240506,0.7525316455696203,0.7391651957042363
valid,24,0.6763904094696045,100,100,100,0.6763904094696045,0.673929443359375,0.7079827561007026,0.6467289719626168,0.540625,0.7046875,0.5889361652526935
train,25,0.4905971586704254,100,100,100,0.4905971586704254,0.8378832018106073,0.8449158135541139,0.7517891997397528,0.7313291139240506,0.7585443037974684,0.7414180251581539
valid,25,0.7480792999267578,100,100,100,0.7480792999267578,0.6518322753906249,0.681924109802482,0.6126878130217028,0.5734375,0.6375,0.5924132314865083
test,-1,0.6371219754219055,100,100,100,0.6371219754219055,0.6982287597656249,0.6968796190649527,0.6943127962085308,0.4578125,0.7984375,0.5517890724234912
