Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,,,,,0.12573222815990448,0.5610710152835393,0.8811830567992203,0.8877755511022044,0.9957293773881771,0.01060070671378092,0.9386587512406016
valid,1,,,,,0.14222711324691772,0.6807870604924511,0.7222385264091697,0.886762360446571,1.0,0.0,0.9399830888472579
test,1,,,,,0.341033399105072,0.40057457055016876,0.6633860763263177,0.6668970283344852,1.0,0.0,0.8001658326789389
train,2,,,,,0.12193290144205093,0.6165543612849833,0.8886994579519065,0.8875906526994359,0.9903349067206114,0.014134275618374558,0.9361521250478999
valid,2,,,,,0.11551745235919952,0.6995009626101936,0.7222382514602166,0.886762360446571,1.0,0.0,0.9399830888472579
test,2,,,,,0.25629231333732605,0.38861151721024234,0.6633853278486164,0.6664350243224462,0.9937823834196892,0.004149377593360996,0.7978369336303228
train,3,,,,,0.11029714345932007,0.6891976360273122,0.8849742011578463,0.8886441017424395,0.9973027646662171,0.0176678445229682,0.9398432485645746
valid,3,,,,,0.11694101244211197,0.6973984192927349,0.7222382514602166,0.8874700718276137,1.0,0.007042253521126761,0.9403805447006478
test,3,,,,,0.252439022064209,0.39607394706856147,0.6633854761880231,0.6658519553072626,0.9880829015544041,0.007261410788381743,0.7955778007801089
train,4,,,,,0.10554438084363937,0.7255344632176048,0.8855200675442759,0.8913963328631875,0.9943807597212857,0.04770318021201413,0.9400764931024598
valid,4,,,,,0.13484883308410645,0.6695840510690039,0.7222388615614164,0.886762360446571,1.0,0.0,0.9399830888472579
test,4,,,,,0.3342759609222412,0.4090203276503343,0.6633814453052527,0.6668970283344852,1.0,0.0,0.8001658326789389
train,5,,,,,0.09968972206115723,0.7782046150046027,0.8770297559205218,0.8953771289537713,0.9925826028320971,0.08833922261484099,0.9414774494424201
valid,5,,,,,0.14318229258060455,0.7147697335089674,0.7222382514602166,0.9122807017543859,0.8884892086330936,0.33098591549295775,0.9002277854336747
test,5,,,,,0.26512712240219116,0.4054654075204781,0.6633841603925527,0.6457340840190559,0.7725388601036269,0.15145228215767634,0.7034677940491693
train,6,,,,,0.0969131737947464,0.7944531545978092,0.8870246357367788,0.8972895863052782,0.9896605978871656,0.10954063604240283,0.9412141891120246
valid,6,,,,,0.11441799253225327,0.7070245212280879,0.7222382514602166,0.8920454545454546,0.9883093525179856,0.06338028169014084,0.9377133055933092
test,6,,,,,0.28739240765571594,0.4322326553866661,0.6633832925006186,0.6593118922961855,0.9134715025906736,0.054979253112033194,0.7658557727152796
train,7,,,,,0.08932074904441833,0.8330271542340479,0.8814251272498492,0.9067656765676567,0.9880872106091256,0.20141342756183744,0.9456813976121996
valid,7,,,,,0.12448043376207352,0.7215460026345121,0.7222382514602166,0.8880895283772982,0.9991007194244604,0.014084507042253521,0.9403300838873815
test,7,,,,,0.3682989180088043,0.40352078988669826,0.6633813874250976,0.6637354906788604,0.977720207253886,0.008298755186721992,0.7906976696015532
train,8,,,,,0.08486323058605194,0.855483068017826,0.8894584200045473,0.9134977016297534,0.9826927399415599,0.26855123674911663,0.9468326966850557
valid,8,,,,,0.14095349609851837,0.6967461242273787,0.7222418453429624,0.8888,0.9991007194244604,0.02112676056338028,0.9407281914607593
test,8,,,,,0.43364888429641724,0.4096454217100596,0.6633858060135254,0.6643307638402243,0.9823834196891191,0.006224066390041493,0.7926421356547502
train,9,,,,,0.08047715574502945,0.8715693843139405,0.8840901313436191,0.9199831543482838,0.9820184311081142,0.3286219081272085,0.9499891230766389
valid,9,,,,,0.14302736520767212,0.7174612422737867,0.7222382514602166,0.8888888888888888,1.0,0.02112676056338028,0.9411764656055364
test,9,,,,,0.4732886254787445,0.40801308236407025,0.6633844627229366,0.665041782729805,0.9896373056994818,0.002074688796680498,0.7955018694114853
train,10,,,,,0.0656309723854065,0.9221983421057022,0.8839543165775758,0.9324813631522897,0.9840413576084514,0.43992932862190814,0.957567799028116
valid,10,,,,,0.2284466177225113,0.6652523051980951,0.7222382514602166,0.9243697478991597,0.6924460431654677,0.5563380281690141,0.7917737740231905
test,10,,,,,0.3558308780193329,0.4408850751402833,0.6633820479706807,0.6469804618117229,0.7549222797927461,0.17531120331950206,0.696795786516969
