SGPPI-Paddle_metric_TNR,SGPPI-Twins_metric_TNR,AbAgIPA-Paddle36_metric_TNR,AbAgIPA-Paddle11_metric_TNR,AbAgInter_metric_TNR,AbAgIPA-Twins11_metric_TNR
1.0,0.5761194029850746,0.5343283582089552,0.5940298507462687,0.408955223880597,0.6417910447761194
0.582089552238806,0.5761194029850746,0.6029850746268657,0.5432835820895522,0.4567164179104477,0.6149253731343284
0.5761194029850746,0.5701492537313433,0.6955223880597015,0.6597014925373135,0.4119402985074626,0.6268656716417911
0.5778443113772455,0.9221556886227544,0.6497005988023952,0.5389221556886228,0.3383233532934132,0.5958083832335329
0.5765765765765766,0.5795795795795796,0.6666666666666666,0.6096096096096096,0.5765765765765766,0.6096096096096096
