SGPPI-Paddle_metric_Inter_loss,SGPPI-Twins_metric_Inter_loss,AbAgIPA-Paddle36_metric_Inter_loss,AbAgIPA-Paddle11_metric_Inter_loss,AbAgInter_metric_Inter_loss,AbAgIPA-Twins11_metric_Inter_loss
0.8035476207733154,0.6277471780776978,0.5720829367637634,0.5870433449745178,0.1775196641683578,0.5825516581535339
0.7164516448974609,0.6884311437606812,0.662999153137207,0.5464686155319214,0.1714324653148651,0.5725158452987671
0.708726704120636,0.654623806476593,0.5865833759307861,0.6900283098220825,0.1668548434972763,0.6450178623199463
0.7240802049636841,0.7963285446166992,0.7021087408065796,0.6480918526649475,0.1678511351346969,0.6043318510055542
0.6761130690574646,0.67882239818573,0.642508327960968,0.5671384930610657,0.1984765827655792,0.5747817158699036
