Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,,,,,0.12688413262367249,0.5588081740025997,0.88788580770884,0.8893582780124724,0.9937064508878399,0.029982363315696647,0.938641183975014
valid,1,,,,,0.1716925948858261,0.645278458084596,0.7234050585866314,0.8874700718276137,1.0,0.0,0.9403805447006478
test,1,,,,,0.3902915418148041,0.41971787457270016,0.663384217968537,0.6668970283344852,1.0,0.0,0.8001658326789389
train,2,,,,,0.11503294110298157,0.6457952027742991,0.8859420688944015,0.8884884884884885,0.9975275342773657,0.01763668430335097,0.9398559882399231
valid,2,,,,,0.125829815864563,0.6356255421194958,0.7234024877781899,0.8909682668836453,0.9847122302158273,0.04964539007092199,0.935497645589166
test,2,,,,,0.2529248893260956,0.41277250446111835,0.6633849848153172,0.6582324899156582,0.9300518134715026,0.03319502074688797,0.7708825375557212
train,3,,,,,0.11039476841688156,0.6961202069466099,0.8814709496189733,0.8900744916448561,0.9937064508878399,0.037037037037037035,0.9390399270457183
valid,3,,,,,0.12044637650251389,0.646805959487729,0.7234043279453909,0.8874700718276137,1.0,0.0,0.9403805447006478
test,3,,,,,0.28806284070014954,0.4236183970072883,0.6633825112884568,0.6668970283344852,1.0,0.0,0.8001658326789389
train,4,,,,,0.1054140105843544,0.7345887132356002,0.8857391629250277,0.8922952803549818,0.9943807597212857,0.0582010582010582,0.9405761616990227
valid,4,,,,,0.14484815299510956,0.6486810551558753,0.7234032323216328,0.8874700718276137,1.0,0.0,0.9403805447006478
test,4,,,,,0.3477337658405304,0.42690565003332404,0.663385821309729,0.6668970283344852,1.0,0.0,0.8001658326789389
train,5,,,,,0.09959747642278671,0.7792544388034011,0.8942453860392299,0.8930157448526443,0.9943807597212857,0.06525573192239859,0.9409762791790502
valid,5,,,,,0.12161752581596375,0.6313523649165773,0.7234024877781899,0.8897827835880934,0.9946043165467626,0.028368794326241134,0.9392781266502911
test,5,,,,,0.2905881702899933,0.42610318620600696,0.6633824998058014,0.660707901322846,0.9575129533678757,0.015560165975103735,0.7818912581256826
train,6,,,,,0.09327621012926102,0.8152667325515157,0.8931881998913324,0.9009414654113794,0.9894358282760171,0.14638447971781304,0.943117295493014
valid,6,,,,,0.12365816533565521,0.64213735394663,0.7234069069416348,0.8909682668836453,0.9847122302158273,0.04964539007092199,0.935497645589166
test,6,,,,,0.2999998927116394,0.422548803560295,0.6633825396455784,0.656353591160221,0.9233160621761658,0.032157676348547715,0.7672766366928571
train,7,,,,,0.08832446485757828,0.8401937617117058,0.8809128057430707,0.9118015012510425,0.9829175095527085,0.25396825396825395,0.9460248733196454
valid,7,,,,,0.14559443295001984,0.6320794428287158,0.7234038463827238,0.8881789137380192,1.0,0.0070921985815602835,0.9407783368111063
test,7,,,,,0.36024680733680725,0.4470532431793262,0.6633845042741175,0.663986013986014,0.9839378238341969,0.0031120331950207467,0.7929018741028848
train,8,,,,,0.07964761555194855,0.8776073968626603,0.8875279370191078,0.9170323928944618,0.986289053719937,0.2998236331569665,0.9504006880973717
