Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.6968675255775452,100,100,100,0.6968675255775452,0.5180845526590412,0.5212192192855023,0.515970515970516,0.3813559322033898,0.6422518159806295,0.43856595404047605
valid,1,0.6948115229606628,100,100,100,0.6948115229606628,0.5051297476586889,0.5235272107314815,0.4961154273029967,0.9012096774193549,0.0846774193548387,0.6399427298511536
train,2,0.689054548740387,100,100,100,0.689054548740387,0.5460544010048719,0.5512495075447955,0.5417106652587117,0.4657990314769976,0.6059322033898306,0.5008950316435192
valid,2,0.6973027586936951,100,100,100,0.6973027586936951,0.49866268860561913,0.523031323620512,0.5,0.4495967741935484,0.5504032258064516,0.4734607168824519
train,3,0.6814255118370056,100,100,100,0.6814255118370056,0.5752809804976284,0.5899887123740666,0.5486317177711837,0.5036319612590799,0.5856537530266344,0.5251696336394109
valid,3,0.7271749377250671,100,100,100,0.7271749377250671,0.5140438020291362,0.5223560797049213,0.4993514915693904,0.7762096774193549,0.2217741935483871,0.6077348018653838
train,4,0.6711148619651794,100,100,100,0.6711148619651794,0.5997618174316552,0.6237809996042321,0.5793768545994066,0.4727602905569007,0.6567796610169492,0.520666661718009
valid,4,0.7399592995643616,100,100,100,0.7399592995643616,0.4951588514568158,0.5079777115379747,0.5207667731629393,0.3286290322580645,0.6975806451612904,0.40296662071937916
train,5,0.668694019317627,100,100,100,0.668694019317627,0.6065090868651397,0.6321753327247487,0.616,0.4194915254237288,0.738498789346247,0.49909974310948946
valid,5,0.7171707153320312,100,100,100,0.7171707153320312,0.5087392689906347,0.5290323103487515,0.5071428571428571,0.2862903225806452,0.7217741935483871,0.36597937683069404
train,6,0.6641213893890381,100,100,100,0.6641213893890381,0.6195965324150344,0.6480273148380591,0.6434245366284201,0.44128329297820823,0.7554479418886199,0.5235188461610746
valid,6,0.6950702667236328,100,100,100,0.6950702667236328,0.5417940296566077,0.5711417862310921,0.5401662049861495,0.39314516129032256,0.6653225806451613,0.45507584109840166
train,7,0.6637612581253052,100,100,100,0.6637612581253052,0.6261878440689692,0.6540796125543906,0.622557003257329,0.46277239709443097,0.7194309927360775,0.5309027728861497
valid,7,0.7028769850730896,100,100,100,0.7028769850730896,0.521547379032258,0.5512478424425855,0.5083333333333333,0.24596774193548387,0.7620967741935484,0.33152173473534974
train,8,0.6596641540527344,100,100,100,0.6596641540527344,0.6368296151410866,0.6628133929470186,0.6281632653061224,0.4657990314769976,0.7242736077481841,0.5349322161737483
valid,8,0.7377395629882812,100,100,100,0.7377395629882812,0.5108163696670135,0.5423953215371635,0.5139442231075697,0.2600806451612903,0.7540322580645161,0.3453815216422675
train,9,0.6630241274833679,100,100,100,0.6630241274833679,0.6382360749168958,0.662806207220777,0.6429489927132448,0.4539951573849879,0.7478813559322034,0.5321979727960435
