Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.6939486861228943,100,100,100,0.6939486861228943,0.5096665555188126,0.5053612639293013,0.5102739726027398,0.5419824189148227,0.47984237647772054,0.5256504433361587
valid,1,0.6950398683547974,100,100,100,0.6950398683547974,0.5390337090290477,0.5502939593445391,1.0,0.003992015968063872,1.0,0.007952286203099495
train,2,0.6858556866645813,100,100,100,0.6858556866645813,0.5572630742908398,0.5694193765901311,0.5496017378711079,0.4601394361927857,0.6229160351621703,0.5009074360555832
valid,2,0.7264209985733032,100,100,100,0.7264209985733032,0.5173764247951204,0.4904052673769068,0.5127272727272727,0.844311377245509,0.19760479041916168,0.6380090450722754
train,3,0.6663999557495117,100,100,100,0.6663999557495117,0.6211552804128048,0.6284927589324089,0.5834896810506567,0.5656259472567444,0.596241285237951,0.5744189575993306
valid,3,0.7278562784194946,100,100,100,0.7278562784194946,0.4766514874442731,0.47850901715545663,0.4950354609929078,0.6966067864271457,0.2894211576846307,0.5787727977964655
train,4,0.6625626683235168,100,100,100,0.6625626683235168,0.6394288421422678,0.6419261434192496,0.6047883414295628,0.5283419217944831,0.6547438617762958,0.5639864049887825
valid,4,0.7721288800239563,100,100,100,0.7721288800239563,0.4752172302102382,0.48330573898803886,0.5087108013937283,0.29141716566866266,0.718562874251497,0.37055837100327893
train,5,0.6575256586074829,100,100,100,0.6575256586074829,0.6482666585564567,0.6551810842503674,0.6176268861454046,0.5459230069718096,0.6620187935738102,0.5795655621951751
valid,5,0.7694878578186035,100,100,100,0.7694878578186035,0.48244827709849764,0.49155062209690537,0.49292452830188677,0.4171656686626746,0.5708582834331337,0.4518918869265391
train,6,0.64961838722229,100,100,100,0.64961838722229,0.6658464573711839,0.6699503200047492,0.6096665646986846,0.6041224613519248,0.6132161260988178,0.6068818464008352
valid,6,0.7806497812271118,100,100,100,0.7806497812271118,0.4835478743112578,0.48567479677816894,0.48881789137380194,0.30538922155688625,0.6806387225548902,0.37592137118808444
train,7,0.639668881893158,100,100,100,0.639668881893158,0.6841949956635798,0.6877335487353635,0.6381450032658393,0.5923006971809639,0.6641406486814186,0.6143688049424857
valid,7,0.7564343810081482,100,100,100,0.7564343810081482,0.5245676312046565,0.5144482337346851,0.5394265232974911,0.6007984031936128,0.4870259481037924,0.5684608071013598
train,8,0.6314985156059265,100,100,100,0.6314985156059265,0.6941031576434609,0.7007399572292998,0.6486397902327106,0.5998787511367081,0.6750530463776903,0.6233070816217998
valid,8,0.7484303712844849,100,100,100,0.7484303712844849,0.5320775614439782,0.5168756958755277,0.5473441108545035,0.47305389221556887,0.6087824351297405,0.5074946417074453
train,9,0.627176821231842,100,100,100,0.627176821231842,0.6993580407448002,0.7045630066998334,0.6550910316925151,0.5889663534404365,0.6899060321309488,0.6202713437770949
valid,9,0.7526300549507141,100,100,100,0.7526300549507141,0.5059342393058195,0.5103635044430139,0.46923076923076923,0.2435129740518962,0.7245508982035929,0.32063074451591295
train,10,0.6182557344436646,100,100,100,0.6182557344436646,0.7111364361195549,0.715838511739116,0.6609530339389784,0.58441952106699,0.7002121855107608,0.6203346153535035
valid,10,0.8182743787765503,100,100,100,0.8182743787765503,0.5263126441727324,0.5190783292095578,0.5132450331125827,0.3093812375249501,0.7065868263473054,0.3860522991675984
train,11,0.5985028147697449,100,100,100,0.5985028147697449,0.7384109985472371,0.7418825894811748,0.6897470039946738,0.6280691118520764,0.7174901485298575,0.6574646943604688
valid,11,0.8209168910980225,100,100,100,0.8209168910980225,0.5272528794705997,0.5342819640634668,0.5330073349633252,0.4351297405189621,0.6187624750499002,0.47912087417198407
test,-1,0.6950398683547974,100,100,100,0.6950398683547974,0.5390337090290477,0.5502939593445391,1.0,0.003992015968063872,1.0,0.007952286203099495
