Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.6625868678092957,100,100,100,0.6625868678092957,0.6342887926303331,0.8704237459736108,0.8797770700636943,0.553237650200267,0.6614349775784754,0.6793032739481457
valid,1,1.0226935148239136,100,100,100,1.0226935148239136,0.4361823749030644,0.7880993506914136,1.0,0.0033377837116154874,1.0,0.006653359880460858
train,2,0.6474632620811462,100,100,100,0.6474632620811462,0.6514735142621653,0.8766794000390554,0.8873632767046776,0.6363484646194927,0.6382660687593423,0.7411798960006963
valid,2,0.9699220657348633,100,100,100,0.9699220657348633,0.6534321210716085,0.8720506421830049,1.0,0.0033377837116154874,1.0,0.006653359880460858
train,3,0.6490388512611389,100,100,100,0.6490388512611389,0.652351116885294,0.8739824869799678,0.885970531710442,0.6924232309746329,0.600896860986547,0.7773302058480158
valid,3,0.9198559522628784,100,100,100,0.9198559522628784,0.6617955677430186,0.8766023367630668,1.0,0.0033377837116154874,1.0,0.006653359880460858
train,4,0.6483166217803955,100,100,100,0.6483166217803955,0.6464940299073403,0.8709109306045806,0.8836805555555556,0.6795727636849133,0.5994020926756353,0.7683018818776906
valid,4,0.8364757895469666,100,100,100,0.8364757895469666,0.6592722432304949,0.875690744700381,1.0,0.0033377837116154874,1.0,0.006653359880460858
train,5,0.6416391134262085,100,100,100,0.6416391134262085,0.6626089394728597,0.8759698671895635,0.8878184542924428,0.6920894526034713,0.6083707025411061,0.7778298740976526
valid,5,0.9877346158027649,100,100,100,0.9877346158027649,0.6668332227401006,0.8795152878551451,1.0,0.0033377837116154874,1.0,0.006653359880460858
train,6,0.6449134349822998,100,100,100,0.6449134349822998,0.6534408234397233,0.870159643483976,0.8866222890272708,0.6890854472630173,0.6053811659192825,0.7754718703720354
valid,6,0.7615026235580444,100,100,100,0.7615026235580444,0.6689877921060416,0.8813245494603097,0.8874700718276137,0.7423230974632844,0.5778443113772455,0.8084332920225725
train,7,0.6369701623916626,100,100,100,0.6369701623916626,0.6637929421590522,0.878274674408083,0.8868308569102381,0.7271361815754339,0.5844544095665172,0.7990829845033296
valid,7,0.7704383134841919,100,100,100,0.7704383134841919,0.6675817257341126,0.8798091330248409,0.8920606601248885,0.6675567423230975,0.6377245508982036,0.763650243289936
train,8,0.6375935077667236,100,100,100,0.6375935077667236,0.6634456929119243,0.87788718524571,0.888235294117647,0.705607476635514,0.6023916292974589,0.7864583283989801
valid,8,0.6672679781913757,100,100,100,0.6672679781913757,0.6750637576649106,0.884805702278864,0.8874700718276137,0.7423230974632844,0.5778443113772455,0.8084332920225725
train,9,0.6354883909225464,100,100,100,0.6354883909225464,0.6639376293453554,0.8789465671562824,0.8875642343268243,0.7206275033377837,0.5911808669656203,0.7954315138896506
valid,9,0.7240802049636841,100,100,100,0.7240802049636841,0.6753565632420073,0.8851630048926453,0.8874700718276137,0.7423230974632844,0.5778443113772455,0.8084332920225725
