Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,,,,,0.1624324470758438,0.6360117423526351,0.8217244395271417,0.8290411756147242,0.9507759052227599,0.12247946228528753,0.8857453704314432
valid,1,,,,,0.1650361269712448,0.7051093149223991,0.7420622677235154,0.8181321682140906,1.0,0.0,0.8999699559992641
test,1,,,,,0.1650361269712448,0.7051093149223991,0.7420622677235154,0.8181321682140906,1.0,0.0,0.8999699559992641
train,2,,,,,0.14818552136421204,0.6904038031923478,0.8190818499744733,0.832284815556191,0.9712998498247956,0.1239731142643764,0.8964348914646009
valid,2,,,,,0.14681918919086456,0.7131360332294913,0.7420622624269109,0.8185792349726776,1.0,0.003003003003003003,0.9002403796651446
test,2,,,,,0.14681918919086456,0.7131360332294913,0.7420622624269109,0.8185792349726776,1.0,0.003003003003003003,0.9002403796651446
train,3,,,,,0.14339911937713623,0.7150205860035612,0.8097174320508798,0.8317942889615002,0.9769731353245453,0.1157580283793876,0.8985573922083934
valid,3,,,,,0.15606990456581116,0.7164397374677749,0.7420622550386005,0.8811674774148714,0.8464619492656876,0.4864864864864865,0.863466116895106
test,3,,,,,0.15606990456581116,0.7164397374677749,0.7420622550386005,0.8811674774148714,0.8464619492656876,0.4864864864864865,0.863466116895106
train,4,,,,,0.14100614190101624,0.7278831776230846,0.8172848027738114,0.8338076266363119,0.9778074420156849,0.1277072442120986,0.9000844739502608
valid,4,,,,,0.14527733623981476,0.7138416787949499,0.7420621642186357,0.8257238307349666,0.9899866488651535,0.06006006006006006,0.9004250102200354
test,4,,,,,0.14527733623981476,0.7138416787949499,0.7420621642186357,0.8257238307349666,0.9899866488651535,0.06006006006006006,0.9004250102200354
train,5,,,,,0.13808536529541016,0.7404674385488572,0.8149813621392934,0.8395928899082569,0.9773068580010011,0.16430171769977595,0.9032307761221019
valid,5,,,,,0.14544935524463654,0.712857383418131,0.7420622274062276,0.8260144524735964,0.9919893190921228,0.06006006006006006,0.9014255334098875
test,5,,,,,0.14544935524463654,0.712857383418131,0.7420622274062276,0.8260144524735964,0.9919893190921228,0.06006006006006006,0.9014255334098875
train,6,,,,,0.13441522419452667,0.7622361139028643,0.8147443697115496,0.8448950036205648,0.9734690472217588,0.20014936519790888,0.9046363727579805
valid,6,,,,,0.15386174619197845,0.7096759643488616,0.7420628537288165,0.8640960809102401,0.9125500667556742,0.35435435435435436,0.8876623326660568
test,6,,,,,0.15386174619197845,0.7096759643488616,0.7420628537288165,0.8640960809102401,0.9125500667556742,0.35435435435435436,0.8876623326660568
train,7,,,,,0.13052363693714142,0.7824230334942672,0.8205981841364536,0.8502634660421545,0.9692975137660604,0.2359970126960418,0.9058869345925483
valid,7,,,,,0.14877820014953613,0.7149342266164697,0.7420621642186357,0.8536585365853658,0.9345794392523364,0.27927927927927926,0.8922880765908633
test,7,,,,,0.14877820014953613,0.7149342266164697,0.7420621642186357,0.8536585365853658,0.9345794392523364,0.27927927927927926,0.8922880765908633
