Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.6971412301063538,100,100,100,0.6971412301063538,0.4897612458154765,0.4902835771155485,0.49415515409139216,0.562953995157385,0.423728813559322,0.5263157844948626
valid,1,0.6978311538696289,100,100,100,0.6978311538696289,0.5277603895681582,0.5450312323520918,0.875,0.014112903225806451,0.9979838709677419,0.027777777465356514
train,2,0.6947199106216431,100,100,100,0.6947199106216431,0.508949457404335,0.510305654844618,0.5017018379850239,0.44612590799031476,0.5569007263922519,0.4722845192081549
valid,2,0.6938960552215576,100,100,100,0.6938960552215576,0.5183687239854319,0.5397735210623269,0.5005370569280344,0.9395161290322581,0.0625,0.6531184257379236
train,3,0.6907433271408081,100,100,100,0.6907433271408081,0.5431667316452579,0.5423703248804884,0.5348684210526315,0.49213075060532685,0.5720338983050848,0.5126103354878516
valid,3,0.7041945457458496,100,100,100,0.7041945457458496,0.4973091181061394,0.5154669472015703,0.5005055611729019,0.9979838709677419,0.004032258064516129,0.666666662217742
train,4,0.6730827689170837,100,100,100,0.6730827689170837,0.6022174768715299,0.6144299606926779,0.5745428973277075,0.49455205811138014,0.6337772397094431,0.5315549722563581
valid,4,0.7266619801521301,100,100,100,0.7266619801521301,0.4942280176899063,0.49799516772453645,0.4962121212121212,0.5282258064516129,0.4637096774193548,0.5117187450048829
train,5,0.6574129462242126,100,100,100,0.6574129462242126,0.6401242404100393,0.6538242201107741,0.6166907514450867,0.5166464891041163,0.6788740920096852,0.5622529594658391
valid,5,0.7147111892700195,100,100,100,0.7147111892700195,0.5135031867845994,0.5342442028184682,0.512396694214876,0.25,0.7620967741935484,0.33604335602588115
train,6,0.6557877063751221,100,100,100,0.6557877063751221,0.6453702845329456,0.6591284912525092,0.6153032440056417,0.5281476997578692,0.6697941888619855,0.568403903823837
valid,6,0.7150923013687134,100,100,100,0.7150923013687134,0.5223928524973984,0.5400008123515261,0.49417249417249415,0.4274193548387097,0.5625,0.4583783734046107
train,7,0.6491381525993347,100,100,100,0.6491381525993347,0.6673622551577368,0.6774467850294492,0.6219512195121951,0.5711259079903148,0.6528450363196125,0.5954559748134286
