Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.6688516139984131,100,100,100,0.6688516139984131,0.6163730648593537,0.8605036951441555,0.8733277591973244,0.34863150867823767,0.7733732236350037,0.4983301485936316
valid,1,0.7628185153007507,100,100,100,0.7628185153007507,0.6596646274634836,0.8793468176198972,1.0,0.0033377837116154874,1.0,0.006653359880460858
train,2,0.6397448182106018,100,100,100,0.6397448182106018,0.6595595423666359,0.8779566782909082,0.8860149057430952,0.67456608811749,0.6110695587135377,0.7659655057986337
valid,2,0.9012499451637268,100,100,100,0.9012499451637268,0.6746079349580536,0.8860297218141004,1.0,0.0033377837116154874,1.0,0.006653359880460858
train,3,0.6412792205810547,100,100,100,0.6412792205810547,0.6587021288918757,0.8773650634436061,0.8892819979188346,0.7131174899866488,0.6020942408376964,0.791516156957255
valid,3,0.7836114764213562,100,100,100,0.7836114764213562,0.6737022497658569,0.8867649386915534,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,4,0.6349633932113647,100,100,100,0.6349633932113647,0.656871340795456,0.8741043890720857,0.88722430295464,0.7116154873164219,0.5946148092744952,0.7897758794833601
valid,4,0.7021582126617432,100,100,100,0.7021582126617432,0.6762011039595082,0.8850759711443814,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,5,0.6340806484222412,100,100,100,0.6340806484222412,0.661282794910791,0.8801497360008512,0.8871385842472582,0.7424899866488651,0.5766641735228123,0.8083946529843373
valid,5,0.7186806797981262,100,100,100,0.7186806797981262,0.6775800569914113,0.8866274991944985,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,6,0.6360012292861938,100,100,100,0.6360012292861938,0.6589141418176117,0.8752500895361217,0.8871385842472582,0.7424899866488651,0.5766641735228123,0.8083946529843373
valid,6,0.7599215507507324,100,100,100,0.7599215507507324,0.6740629296773808,0.8827804312543647,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,7,0.6408221125602722,100,100,100,0.6408221125602722,0.6580326997951895,0.8740318023612121,0.8871385842472582,0.7424899866488651,0.5766641735228123,0.8083946529843373
valid,7,0.7323488593101501,100,100,100,0.7323488593101501,0.6743797700416476,0.8860575898453087,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,8,0.6377015709877014,100,100,100,0.6377015709877014,0.6641697781035397,0.8801163457713358,0.8871385842472582,0.7424899866488651,0.5766641735228123,0.8083946529843373
valid,8,0.6362924575805664,100,100,100,0.6362924575805664,0.6758762927684674,0.8860451569963352,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
