Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.6692177653312683,100,100,100,0.6692177653312683,0.6280300006467591,0.8654832497017351,0.8664092664092664,0.7488736859669615,0.4831964152352502,0.8033652505531897
valid,1,0.8842474222183228,100,100,100,0.8842474222183228,0.6651140118073986,0.8800474346879531,1.0,0.004676018704074816,1.0,0.009308510545646008
train,2,0.6418998837471008,100,100,100,0.6418998837471008,0.6590210361179404,0.8782289434593064,0.8872875887287589,0.6883030201902219,0.6086631814787155,0.7752302149632291
valid,2,0.8467093110084534,100,100,100,0.8467093110084534,0.6639404935998123,0.8801559195225575,1.0,0.004676018704074816,1.0,0.009308510545646008
train,3,0.6405512690544128,100,100,100,0.6405512690544128,0.6635092821136734,0.8767468430639558,0.8873239436619719,0.6727849157350242,0.6176250933532487,0.7653032123290594
valid,3,0.9716486930847168,100,100,100,0.9716486930847168,0.6648311638291597,0.8816693068470938,1.0,0.004676018704074816,1.0,0.009308510545646008
train,4,0.6394384503364563,100,100,100,0.6394384503364563,0.6576018424283148,0.8772095805209004,0.8865824951851059,0.6913065242783247,0.6041822255414488,0.7768610488924433
valid,4,0.8306659460067749,100,100,100,0.8306659460067749,0.6727870154723863,0.8846432105694891,1.0,0.004676018704074816,1.0,0.009308510545646008
train,5,0.6390075087547302,100,100,100,0.6390075087547302,0.6586299899048267,0.8758973057008731,0.8874765576161701,0.7106624395127649,0.5967139656460044,0.7892883568106474
valid,5,0.8585026264190674,100,100,100,0.8585026264190674,0.675038766221131,0.8933528870914735,1.0,0.004676018704074816,1.0,0.009308510545646008
train,6,0.6377891302108765,100,100,100,0.6377891302108765,0.6619043477036377,0.8759189192380719,0.8882657463330458,0.6871349908226264,0.6131441374159821,0.7748612237953937
valid,6,0.8034636378288269,100,100,100,0.8034636378288269,0.6770578193423884,0.8898719504822615,0.9,0.036072144288577156,0.9819819819819819,0.06936416110869799
train,7,0.6383441090583801,100,100,100,0.6383441090583801,0.6585977142613607,0.8762670041349898,0.886491935483871,0.7336893041882195,0.5795369678864825,0.8028850493674904
valid,7,0.7613314986228943,100,100,100,0.7613314986228943,0.6741159997673024,0.8877629822638075,0.8874700718276137,0.7428189712758851,0.5765765765765766,0.8087272677666355
train,8,0.63870769739151,100,100,100,0.63870769739151,0.6582010603109653,0.8757120833843077,0.8869287991498406,0.6963123644251626,0.6026885735623599,0.7801458167213828
