SGPPI-Paddle_metric_Loss,SGPPI-TrueLabel_metric_Loss,AbAgIPA-Paddle-metric_Loss,AbAgIPA-Paddle-TrueLabel_metric_Loss
0.6880947351455688,0.663125216960907,0.6790348291397095,0.5149350166320801
0.8575807809829712,0.7458345890045166,0.6984628438949585,0.6684879660606384
0.5939653515815735,0.6371219754219055,0.617763102054596,0.6955601572990417
0.7840571999549866,0.7834674715995789,0.6161341071128845,1.6333811283111572
0.8177855610847473,0.9592224359512328,0.8109588027000427,0.7615725994110107
