SGPPI-Paddle_metric_TNR,SGPPI-TrueLabel_metric_TNR,AbAgIPA-Paddle-metric_TNR,AbAgIPA-Paddle-TrueLabel_metric_TNR
0.754320060105184,0.7956423741547709,0.7655897821187078,0.9151014274981216
0.7009685230024213,0.6864406779661016,0.8777239709443099,0.8631961259079903
0.6578125,0.7984375,0.90625,0.921875
0.7379032258064516,0.6814516129032258,0.9495967741935484,0.7419354838709677
0.6467065868263473,0.688622754491018,0.8842315369261478,0.6407185628742516
