SGPPI-Paddle_metric_Recall,SGPPI-TrueLabel_metric_Recall,AbAgIPA-Paddle-metric_Recall,AbAgIPA-Paddle-TrueLabel_metric_Recall
0.5927873779113448,0.5018782870022539,0.6731780616078137,0.628099173553719
0.5532687651331719,0.5024213075060533,0.3510895883777239,0.5799031476997578
0.646875,0.4578125,0.528125,0.4515625
0.5241935483870968,0.6108870967741935,0.4314516129032258,0.5483870967741935
0.500998003992016,0.4530938123752495,0.4570858283433133,0.5968063872255489
