SGPPI-Paddle_metric_F1_score,SGPPI-TrueLabel_metric_F1_score,AbAgIPA-Paddle-metric_F1_score,AbAgIPA-Paddle-TrueLabel_metric_F1_score
0.6448712659826124,0.588287093342842,0.7057896759884967,0.7333333284736882
0.597385615946824,0.5533333283846756,0.4765817540611536,0.6755994309612656
0.6504320452750924,0.5517890724234912,0.6512524037496149,0.5903983611519124
0.5869074442814995,0.6332288351320797,0.5823129207813782,0.6071428522002551
0.5403659799609057,0.5135746557225743,0.5812182694804363,0.610204076635173
