Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.6967026591300964,100,100,100,0.6967026591300964,0.5149395523363434,0.5053826270129085,0.5133414190418435,0.5692669804976462,0.4603227975790182,0.5398596888908939
valid,1,0.7025506496429443,100,100,100,0.7025506496429443,0.46502148690559253,0.4845000716072193,0.5,1.0,0.0,0.6666666622222223
train,2,0.6738529801368713,100,100,100,0.6738529801368713,0.6069849816997254,0.6121030244468353,0.5739247311827957,0.574310692669805,0.5736381977135171,0.5741176420588242
valid,2,0.7267507314682007,100,100,100,0.7267507314682007,0.5500486606593227,0.5777148574242715,0.6705202312138728,0.28087167070217917,0.8619854721549637,0.39590443269875014
train,3,0.6252233386039734,100,100,100,0.6252233386039734,0.6970418701600828,0.7157764854475204,0.6437632135306554,0.6143241425689308,0.660053799596503,0.6286992379483677
valid,3,0.6877380609512329,100,100,100,0.6877380609512329,0.6080339921087653,0.6240931442961117,0.5776636713735558,0.5447941888619855,0.6016949152542372,0.5607476585556895
train,4,0.5852958559989929,100,100,100,0.5852958559989929,0.7507829003572319,0.7664753319384847,0.6892177589852009,0.6577000672494956,0.703429724277068,0.6730901532959243
valid,4,0.693031370639801,100,100,100,0.693031370639801,0.626851889851028,0.650315885423874,0.5615711252653928,0.6404358353510896,0.5,0.5984162846142843
train,5,0.5486940145492554,100,100,100,0.5486940145492554,0.7891170914570528,0.8108190031257843,0.7272727272727273,0.6967047747141897,0.7387357094821789,0.7116606510215382
valid,5,0.7079033255577087,100,100,100,0.7079033255577087,0.6503819568620324,0.6781802935977145,0.5807692307692308,0.7312348668280871,0.4721549636803874,0.6473740572308209
train,6,0.5261881351470947,100,100,100,0.5261881351470947,0.8068701442540123,0.8339881579302337,0.7413485551195148,0.6987222595830531,0.7562205783456624,0.7194045302302767
valid,6,0.7260944247245789,100,100,100,0.7260944247245789,0.6365224630501439,0.6663294915391205,0.5935483870967742,0.6682808716707022,0.5423728813559322,0.6287015895505679
train,7,0.5028519034385681,100,100,100,0.5028519034385681,0.825352901564738,0.854653788195301,0.7643037063691975,0.7141896435776731,0.7797579018157363,0.7383973529059705
valid,7,0.7206636667251587,100,100,100,0.7206636667251587,0.6434404844960103,0.6656792794124049,0.6779359430604982,0.4612590799031477,0.7808716707021792,0.5489913496477423
