Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.6947942972183228,100,100,100,0.6947942972183228,0.496976033944036,0.49515531030320314,0.4975124378109453,0.4371217215870881,0.5585070611970411,0.4653660233008106
valid,1,0.6947364211082458,100,100,100,0.6947364211082458,0.4554329919270208,0.4708344722889936,0.46153846153846156,0.05084745762711865,0.940677966101695,0.09160305164733994
train,2,0.6930813193321228,100,100,100,0.6930813193321228,0.5188321765545736,0.516100250156875,0.5106696100073583,0.4667114996637525,0.5527908540685945,0.48770203295811115
valid,2,0.6954906582832336,100,100,100,0.6954906582832336,0.4485105734336251,0.46809650063770036,0.4896597731821214,0.8886198547215496,0.07384987893462469,0.631397844881308
train,3,0.6933253407478333,100,100,100,0.6933253407478333,0.511553956300943,0.5106974039839371,0.5070707070707071,0.5907868190988568,0.425689307330195,0.5457369106992087
valid,3,0.6941774487495422,100,100,100,0.6941774487495422,0.4361944433044691,0.4588567437715361,0.4993718592964824,0.9624697336561744,0.035108958837772396,0.6575682337151814
train,4,0.6925803422927856,100,100,100,0.6925803422927856,0.5181085774086016,0.5208676607856231,0.5162916989914662,0.4475453934095494,0.5806993947545394,0.4794668538150621
valid,4,0.6966395974159241,100,100,100,0.6966395974159241,0.4490726626761017,0.4649177334416582,0.48047808764940236,0.7300242130750605,0.2106537530266344,0.5795290677737597
train,5,0.6898784041404724,100,100,100,0.6898784041404724,0.5412710991335352,0.547924561065013,0.5393466963622866,0.48856758574310694,0.5827168796234028,0.5127028884490403
valid,5,0.6921396255493164,100,100,100,0.6921396255493164,0.5444065158381652,0.5333946410039331,0.5294117647058824,0.19612590799031476,0.8256658595641646,0.2862190773271611
train,6,0.6814546585083008,100,100,100,0.6814546585083008,0.5622047093641418,0.5874050971750191,0.5715596330275229,0.4189643577673167,0.6859448554135844,0.4835079501050832
valid,6,0.7138357162475586,100,100,100,0.7138357162475586,0.5555596268958604,0.5222049998213117,0.5075187969924813,0.16343825665859565,0.8414043583535109,0.2472527435676717
train,7,0.6761992573738098,100,100,100,0.6761992573738098,0.6028347448792923,0.6119449435034531,0.5836978131212723,0.49361129791526565,0.6479488903833222,0.5348879527686122
valid,7,0.7396960258483887,100,100,100,0.7396960258483887,0.5581077159390041,0.5270343096496084,0.6028225806451613,0.3619854721549637,0.761501210653753,0.4523449272328865
train,8,0.6694260239601135,100,100,100,0.6694260239601135,0.6056295900494263,0.628180942159762,0.6258026853473438,0.3604572965702757,0.7844653665097512,0.45743545514429484
valid,8,0.7105175852775574,100,100,100,0.7105175852775574,0.49674545198717235,0.5081558603339209,0.47289972899729,0.4225181598062954,0.5290556900726392,0.4462915551181311
train,9,0.6634091138839722,100,100,100,0.6634091138839722,0.6234009024185849,0.6461804344373638,0.6105990783410138,0.44552790854068597,0.7158708809683927,0.5151632921672473
valid,9,0.7192953824996948,100,100,100,0.7192953824996948,0.5318492809361607,0.5194924484855294,0.5190023752969121,0.5290556900726392,0.5096852300242131,0.5239808103481819
