Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.6593202352523804,100,100,100,0.6593202352523804,0.6388506165787742,0.8688804752983196,0.8842138563745651,0.46645527369826434,0.7262528047868362,0.6107287183014429
valid,1,1.0885947942733765,100,100,100,1.0885947942733765,0.4542972719845366,0.7950414364138882,1.0,0.0033377837116154874,1.0,0.006653359880460858
train,2,0.6475061774253845,100,100,100,0.6475061774253845,0.651824908903719,0.8744904575887521,0.8887454271573058,0.6892523364485982,0.6133133881824981,0.7763887534218616
valid,2,1.0320608615875244,100,100,100,1.0320608615875244,0.6343721977562122,0.8686080727163454,1.0,0.0033377837116154874,1.0,0.006653359880460858
train,3,0.6461625099182129,100,100,100,0.6461625099182129,0.6634734495158341,0.8787651197024833,0.8881239242685026,0.6889185580774366,0.6110695587135377,0.7759398447038387
valid,3,1.0107674598693848,100,100,100,1.0107674598693848,0.653127553155451,0.8714180488102874,1.0,0.0033377837116154874,1.0,0.006653359880460858
train,4,0.6368442177772522,100,100,100,0.6368442177772522,0.660320092709002,0.8761539922335411,0.8881761813128074,0.6932576769025367,0.6088257292445775,0.7787046534319427
valid,4,0.7109946608543396,100,100,100,0.7109946608543396,0.6531713927027081,0.8772283084445337,0.8863090472377902,0.7389853137516689,0.5761194029850746,0.8059701442948134
train,5,0.640996515750885,100,100,100,0.640996515750885,0.6588006147313845,0.8742321258189271,0.885979381443299,0.7171228304405874,0.5863874345549738,0.7926581762028632
valid,5,0.7883105874061584,100,100,100,0.7883105874061584,0.6537692047107587,0.8710164894399074,0.8697318007662835,0.15153538050734314,0.8985074626865671,0.2581011913328837
train,6,0.6341800689697266,100,100,100,0.6341800689697266,0.6628123211901583,0.875678904941196,0.8882669983416253,0.7151201602136181,0.5968586387434555,0.7923446696145204
valid,6,0.6936305165290833,100,100,100,0.6936305165290833,0.6605603491222126,0.8780871046894324,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,7,0.6346807479858398,100,100,100,0.6346807479858398,0.66587661634111,0.8773660269474266,0.887061183550652,0.7379839786381842,0.5789080029917726,0.8056846083243963
valid,7,0.7022273540496826,100,100,100,0.7022273540496826,0.6610186716617181,0.8798931308974195,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,8,0.6370561718940735,100,100,100,0.6370561718940735,0.6611057950116486,0.8744744476307265,0.8866787221217601,0.7364819759679573,0.5781600598354525,0.8046312285189724
valid,8,0.6591245532035828,100,100,100,0.6591245532035828,0.6685620628499691,0.8851599395997376,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,9,0.6369381546974182,100,100,100,0.6369381546974182,0.6730214581795922,0.8815478914662591,0.887057387057387,0.7274699599465955,0.5848915482423336,0.799376485054353
valid,9,0.6729265451431274,100,100,100,0.6729265451431274,0.6763704840284559,0.8899064039406076,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,10,0.6310037970542908,100,100,100,0.6310037970542908,0.6669321249075058,0.8803769520671688,0.8867242418156256,0.7368157543391188,0.5781600598354525,0.8048491427957957
valid,10,0.755372941493988,100,100,100,0.755372941493988,0.6619751708745989,0.8745808026359647,0.8855761482675262,0.7336448598130841,0.5761194029850746,0.8024826529483648
train,11,0.6344315409660339,100,100,100,0.6344315409660339,0.6642331260928308,0.8786403845339983,0.8870033938909963,0.7414886515353805,0.5766641735228123,0.8077447455171515
valid,11,0.7092366814613342,100,100,100,0.7092366814613342,0.6651674869975889,0.8825742921499025,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,12,0.630986213684082,100,100,100,0.630986213684082,0.6688089105094502,0.8791124208278633,0.8871385842472582,0.7424899866488651,0.5766641735228123,0.8083946529843373
valid,12,0.6865692138671875,100,100,100,0.6865692138671875,0.6652521770320625,0.8815408031948069,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,13,0.6322429776191711,100,100,100,0.6322429776191711,0.6703295118996857,0.880681605358312,0.8871385842472582,0.7424899866488651,0.5766641735228123,0.8083946529843373
valid,13,0.6702374815940857,100,100,100,0.6702374815940857,0.672566406950561,0.8887011959454845,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,14,0.6316649317741394,100,100,100,0.6316649317741394,0.6683746491207923,0.8807807787215094,0.8870677593443934,0.7406542056074766,0.5774121166791324,0.8072760296016191
valid,14,0.771040678024292,100,100,100,0.771040678024292,0.6615806149492856,0.8744531737833676,0.8867745004757374,0.6221628838451269,0.6447761194029851,0.731267158747327
train,15,0.6288305521011353,100,100,100,0.6288305521011353,0.6713006396961094,0.8824125635248145,0.8870710295291301,0.7419893190921228,0.5766641735228123,0.8080697878422745
valid,15,0.7519352436065674,100,100,100,0.7519352436065674,0.6627204431779686,0.8767024347869493,0.8865814696485623,0.7409879839786382,0.5761194029850746,0.807272722312738
train,16,0.6325066685676575,100,100,100,0.6325066685676575,0.673398113465673,0.8820178513671408,0.8871712507528609,0.7374833110814419,0.5796559461480928,0.8054315087579281
valid,16,0.73979252576828,100,100,100,0.73979252576828,0.6662216288384513,0.8833025565735195,0.8866396761133604,0.7309746328437917,0.582089552238806,0.8013172288553034
train,17,0.6310110092163086,100,100,100,0.6310110092163086,0.6804012804906667,0.8867225172563571,0.8871160749900279,0.7423230974632844,0.5766641735228123,0.8082863842817126
valid,17,0.6964641213417053,100,100,100,0.6964641213417053,0.6699161070482036,0.8895747686816116,0.8865814696485623,0.7409879839786382,0.5761194029850746,0.807272722312738
train,18,0.6299341320991516,100,100,100,0.6299341320991516,0.6772501080972586,0.8844565494766564,0.8871160749900279,0.7423230974632844,0.5766641735228123,0.8082863842817126
valid,18,0.6699567437171936,100,100,100,0.6699567437171936,0.6705278680031085,0.890602388055636,0.8865814696485623,0.7409879839786382,0.5761194029850746,0.807272722312738
train,19,0.6330782771110535,100,100,100,0.6330782771110535,0.6755973809007872,0.8846335914781905,0.8870935567524436,0.7421562082777036,0.5766641735228123,0.8081780959028131
valid,19,0.6719215512275696,100,100,100,0.6719215512275696,0.6771157563318255,0.8907385551019854,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,20,0.6277989745140076,100,100,100,0.6277989745140076,0.6803950393094558,0.8884535691261862,0.8871385842472582,0.7424899866488651,0.5766641735228123,0.8083946529843373
valid,20,0.6991344690322876,100,100,100,0.6991344690322876,0.6715202359364725,0.8885548231034162,0.8861267040898155,0.7376502002670227,0.5761194029850746,0.8051001771911679
train,21,0.6315873265266418,100,100,100,0.6315873265266418,0.6849904834468895,0.887881207530747,0.8871385842472582,0.7424899866488651,0.5766641735228123,0.8083946529843373
valid,21,0.6876051425933838,100,100,100,0.6876051425933838,0.6775441882709283,0.8918109961404138,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,22,0.6330666542053223,100,100,100,0.6330666542053223,0.6830492264430359,0.8877314589776584,0.8871385842472582,0.7424899866488651,0.5766641735228123,0.8083946529843373
valid,22,0.6821858286857605,100,100,100,0.6821858286857605,0.6786680748460634,0.8912750424499379,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
