Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.7052719593048096,100,100,100,0.7052719593048096,0.4991444078349524,0.5023298143472985,0.5041366426474513,0.5717312348668281,0.43765133171912834,0.535810518349761
valid,1,0.6928813457489014,100,100,100,0.6928813457489014,0.5596607537721124,0.5358290453080642,0.3333333333333333,0.0020161290322580645,0.9959677419354839,0.004008015912546539
train,2,0.6790138483047485,100,100,100,0.6790138483047485,0.5874602525224396,0.5888084728163492,0.5570117955439057,0.5145278450363197,0.5907990314769975,0.5349276224465004
valid,2,0.7034975290298462,100,100,100,0.7034975290298462,0.558337669094693,0.5531689737247871,0.5176151761517616,0.7701612903225806,0.28225806451612906,0.6191247925991032
train,3,0.5917851328849792,100,100,100,0.5917851328849792,0.7456593812474717,0.759967999590829,0.677379859198041,0.6697941888619855,0.6809927360774818,0.6735656623262886
valid,3,0.714112401008606,100,100,100,0.714112401008606,0.5987191889958376,0.6106785285689655,0.5671641791044776,0.5362903225806451,0.5907258064516129,0.551295331791479
train,4,0.5268146991729736,100,100,100,0.5268146991729736,0.8121257471316592,0.8285177948665223,0.7518963337547409,0.7200363196125908,0.762409200968523,0.7356215163381498
valid,4,0.7412135601043701,100,100,100,0.7412135601043701,0.6131633714880333,0.6368147769239052,0.6442786069651741,0.5221774193548387,0.7116935483870968,0.5768374115358555
train,5,0.4822249710559845,100,100,100,0.4822249710559845,0.8464625661022811,0.8636696015820905,0.7899746192893401,0.7536319612590799,0.799636803874092,0.7713754596867866
valid,5,0.7295148968696594,100,100,100,0.7295148968696594,0.6372451385275755,0.6595307000458708,0.615234375,0.6350806451612904,0.6028225806451613,0.6249999950012598
train,6,0.45266714692115784,100,100,100,0.45266714692115784,0.8649491737947692,0.8846074205311176,0.825252196550602,0.7675544794188862,0.8374697336561744,0.7953583139653189
valid,6,0.8782375454902649,100,100,100,0.8782375454902649,0.6385966766389177,0.6735810221832979,0.7668161434977578,0.34475806451612906,0.8951612903225806,0.4756606354983065
train,7,0.4266369938850403,100,100,100,0.4266369938850403,0.8791960658150075,0.900536859709582,0.8453848717094302,0.7678571428571429,0.8595641646489104,0.8047581234810163
valid,7,0.7822850346565247,100,100,100,0.7822850346565247,0.6427712018730489,0.6717856824838135,0.6775,0.5463709677419355,0.7399193548387096,0.6049107093431123
train,8,0.40455755591392517,100,100,100,0.40455755591392517,0.8893013054834114,0.9121372957838471,0.8503937007874016,0.784503631961259,0.8619854721549637,0.8161209018091291
valid,8,0.802967369556427,100,100,100,0.802967369556427,0.649900819458897,0.705755719266825,0.7365079365079366,0.46774193548387094,0.8326612903225806,0.5721331641762998
train,9,0.4003607928752899,100,100,100,0.4003607928752899,0.8924468433595789,0.9149123672795343,0.8665113182423435,0.7878329297820823,0.8786319612590799,0.8253011998305861
valid,9,0.8950355648994446,100,100,100,0.8950355648994446,0.6535144055671176,0.713212656758168,0.8242677824267782,0.3971774193548387,0.9153225806451613,0.5360544173800177
train,10,0.38471269607543945,100,100,100,0.38471269607543945,0.8980092916942704,0.9217705321722989,0.8839255499153976,0.7905569007263923,0.8961864406779662,0.8346381161211538
valid,10,1.0432624816894531,100,100,100,1.0432624816894531,0.6442995577523414,0.709484098455071,0.8544303797468354,0.2721774193548387,0.9536290322580645,0.41284403303276007
train,11,0.37190744280815125,100,100,100,0.37190744280815125,0.9047341178643247,0.9268810692578061,0.8853396099529254,0.7969128329297821,0.8967917675544794,0.8388021613088137
valid,11,0.796505331993103,100,100,100,0.796505331993103,0.6497138397502602,0.7212710319785484,0.7538940809968847,0.4879032258064516,0.8407258064516129,0.5924112559393189
train,12,0.36736631393432617,100,100,100,0.36736631393432617,0.9058703882299832,0.9285069564552371,0.8976377952755905,0.7935835351089588,0.909503631961259,0.8424096335731442
valid,12,0.8469882607460022,100,100,100,0.8469882607460022,0.6684524583766909,0.7393440237454874,0.8641509433962264,0.46169354838709675,0.9274193548387096,0.6018396800861996
train,13,0.3603283166885376,100,100,100,0.3603283166885376,0.9095220904003658,0.9321085503751559,0.899626992200746,0.8029661016949152,0.910411622276029,0.8485526897226566
valid,13,0.8263750672340393,100,100,100,0.8263750672340393,0.6561687044745057,0.7380928445280697,0.6903553299492385,0.5483870967741935,0.7540322580645161,0.6112359501218534
train,14,0.35859814286231995,100,100,100,0.35859814286231995,0.9085126473743763,0.9327168966683836,0.9074647402820778,0.7984261501210653,0.9185835351089588,0.8494606293788245
valid,14,0.8066403865814209,100,100,100,0.8066403865814209,0.6614773022892819,0.7440137242196523,0.7556818181818182,0.5362903225806451,0.8266129032258065,0.6273584857102172
train,15,0.3551941514015198,100,100,100,0.3551941514015198,0.9115436788044721,0.9343698967575058,0.9074074074074074,0.8008474576271186,0.9182808716707022,0.8508038535403564
valid,15,0.8018092513084412,100,100,100,0.8018092513084412,0.6822686329344433,0.7667163515713891,0.7310704960835509,0.5645161290322581,0.7923387096774194,0.6370875946275697
train,16,0.3416977524757385,100,100,100,0.3416977524757385,0.9149367338144679,0.9373972155785552,0.921875,0.8035714285714286,0.9319007263922519,0.858667524130879
valid,16,0.8890118598937988,100,100,100,0.8890118598937988,0.674830092351717,0.7630012140736747,0.8925619834710744,0.43548387096774194,0.9475806451612904,0.5853658492508135
train,17,0.33810994029045105,100,100,100,0.33810994029045105,0.9118133643862602,0.9367140657470264,0.9259259259259259,0.8020581113801453,0.9358353510895884,0.8595523790672106
valid,17,1.094987392425537,100,100,100,1.094987392425537,0.6741289184443289,0.763062733398074,0.9438202247191011,0.3387096774193548,0.9798387096774194,0.49851631658780127
train,18,0.33571934700012207,100,100,100,0.33571934700012207,0.917438562253399,0.9394504246591232,0.9232379623168179,0.8008474576271186,0.9334140435835351,0.8576985363542083
valid,18,0.8456127643585205,100,100,100,0.8456127643585205,0.650738163371488,0.7543427831274495,0.9159663865546218,0.43951612903225806,0.9596774193548387,0.5940054452090371
train,19,0.3309440016746521,100,100,100,0.3309440016746521,0.9174573413105547,0.9403527115618776,0.9392108069676502,0.799636803874092,0.9482445520581114,0.863822130065728
valid,19,0.7690505385398865,100,100,100,0.7690505385398865,0.6698100936524454,0.7633468154905467,0.842809364548495,0.5080645161290323,0.905241935483871,0.6339622594579645
train,20,0.32788363099098206,100,100,100,0.32788363099098206,0.9186929116662466,0.9413357936059886,0.935666313184871,0.8011501210653753,0.9449152542372882,0.8631990819368895
valid,20,0.7296251058578491,100,100,100,0.7296251058578491,0.6606602822580645,0.7635089466651808,0.8961538461538462,0.46975806451612906,0.9455645161290323,0.6164021118893649
train,21,0.32076480984687805,100,100,100,0.32076480984687805,0.9186480251393863,0.941987372842872,0.9475008989572097,0.7975181598062954,0.9558111380145279,0.8660640870665172
valid,21,0.8841527700424194,100,100,100,0.8841527700424194,0.6477424232570239,0.7433830548347888,0.6461538461538462,0.592741935483871,0.6754032258064516,0.6182965249777479
train,22,0.32146963477134705,100,100,100,0.32146963477134705,0.9223152543838563,0.9431491359318303,0.9427860696517413,0.8029661016949152,0.951271186440678,0.8672768829039269
valid,22,0.7366039156913757,100,100,100,0.7366039156913757,0.676960035119667,0.7741264065349895,0.7828571428571428,0.5524193548387096,0.8467741935483871,0.6477541322647531
train,23,0.3134755790233612,100,100,100,0.3134755790233612,0.9235431299063722,0.9449226085682263,0.9477638640429338,0.8017554479418886,0.9558111380145279,0.8686669896241017
valid,23,0.7142060995101929,100,100,100,0.7142060995101929,0.6547622918834547,0.7632808386982004,0.92578125,0.4778225806451613,0.9616935483870968,0.6303191444454506
train,24,0.3065457344055176,100,100,100,0.3065457344055176,0.9235528400529991,0.9450892298161591,0.9596216806111313,0.7984261501210653,0.9664043583535109,0.8716338955872196
valid,24,0.8640062212944031,100,100,100,0.8640062212944031,0.6536587051248699,0.7497683099139061,0.7822085889570553,0.5141129032258065,0.8568548387096774,0.620437951418237
train,25,0.3077477216720581,100,100,100,0.3077477216720581,0.9253747750177348,0.945429117253249,0.9572153734590283,0.7990314769975787,0.9642857142857143,0.8709996651164451
valid,25,0.7477338910102844,100,100,100,0.7477338910102844,0.6605220798647242,0.7675689235887657,0.899641577060932,0.5060483870967742,0.9435483870967742,0.6477419308758711
test,-1,0.8018092513084412,100,100,100,0.8018092513084412,0.6822686329344433,0.7667163515713891,0.7310704960835509,0.5645161290322581,0.7923387096774194,0.6370875946275697
