Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.6958592534065247,100,100,100,0.6958592534065247,0.5014728208620414,0.5032457136849644,0.496477567667779,0.42373417721518986,0.5702531645569621,0.45723065919378564
valid,1,0.6915635466575623,100,100,100,0.6915635466575623,0.575816650390625,0.5863931635568012,0.5858585858585859,0.3625,0.74375,0.4478764431537991
train,2,0.6941272616386414,100,100,100,0.6941272616386414,0.5147964068258292,0.5152668443450852,0.5062417871222076,0.48765822784810126,0.524367088607595,0.4967762683737661
valid,2,0.6903150081634521,100,100,100,0.6903150081634521,0.558968505859375,0.5967941762938522,0.5025996533795494,0.90625,0.103125,0.6465997724450012
train,3,0.6930384635925293,100,100,100,0.6930384635925293,0.5202378424931902,0.5274155615866829,0.5139139862667148,0.45,0.5743670886075949,0.47983802437916195
valid,3,0.6964352130889893,100,100,100,0.6964352130889893,0.6103796386718751,0.6360180201276099,0.5003909304143862,1.0,0.0015625,0.6670140653824336
train,4,0.6899186968803406,100,100,100,0.6899186968803406,0.5444030403781446,0.5505050943782701,0.5248579545454546,0.46772151898734177,0.5765822784810126,0.4946452426738637
valid,4,0.6836110353469849,100,100,100,0.6836110353469849,0.6136645507812499,0.6479357390771342,0.509581881533101,0.9140625,0.1203125,0.6543624115109931
train,5,0.6821615695953369,100,100,100,0.6821615695953369,0.5710262778400897,0.587347266561531,0.5526504297994269,0.4882911392405063,0.604746835443038,0.5184811778148124
valid,5,0.6596538424491882,100,100,100,0.6596538424491882,0.63762939453125,0.6575072575432673,0.6459227467811158,0.4703125,0.7421875,0.5443037925921083
train,6,0.6728084087371826,100,100,100,0.6728084087371826,0.5996376782566896,0.6176346383280529,0.5722080756638778,0.49778481012658227,0.6278481012658228,0.532408185919434
valid,6,0.655368447303772,100,100,100,0.655368447303772,0.634652099609375,0.6663147249523731,0.5472154963680388,0.70625,0.415625,0.6166439241391505
train,7,0.6711891293525696,100,100,100,0.6711891293525696,0.6122334161192117,0.6287131680468389,0.5904276186739899,0.4762658227848101,0.669620253164557,0.5272376899250234
valid,7,0.6601954102516174,100,100,100,0.6601954102516174,0.624688720703125,0.6644207857778215,0.8143712574850299,0.2125,0.9515625,0.33705080216998423
train,8,0.665669322013855,100,100,100,0.665669322013855,0.6250935346899535,0.6401562928974772,0.614765100671141,0.43481012658227847,0.7275316455696202,0.5093605141460574
valid,8,0.6811012029647827,100,100,100,0.6811012029647827,0.583253173828125,0.6187470876641886,0.5357142857142857,0.65625,0.43125,0.5898876355005682
train,9,0.6659300327301025,100,100,100,0.6659300327301025,0.6290150817176734,0.6415714527258654,0.5816261203585147,0.575,0.5863924050632912,0.5782940752038561
valid,9,0.6632531881332397,100,100,100,0.6632531881332397,0.647872314453125,0.6708201338216655,0.6155378486055777,0.4828125,0.6984375,0.5411558619731874
train,10,0.6536635756492615,100,100,100,0.6536635756492615,0.6443405003204614,0.6617052895876174,0.5957302609284988,0.5563291139240506,0.6224683544303797,0.5753559105679495
valid,10,0.6444518566131592,100,100,100,0.6444518566131592,0.661864013671875,0.6880682358912105,0.7541666666666667,0.2828125,0.9078125,0.4113636323966942
train,11,0.6492122411727905,100,100,100,0.6492122411727905,0.6591111200128184,0.676863838348706,0.6244477172312224,0.5367088607594936,0.6772151898734177,0.5772634395486296
valid,11,0.6928570866584778,100,100,100,0.6928570866584778,0.613238525390625,0.6463017040105351,0.526621490803485,0.85,0.2359375,0.6503287460230681
train,12,0.6411222815513611,100,100,100,0.6411222815513611,0.6786052415478288,0.6893288593299829,0.6345323741007194,0.5582278481012658,0.6784810126582278,0.5939393889598568
valid,12,0.6808774471282959,100,100,100,0.6808774471282959,0.6446789550781249,0.6651255765758394,0.5645879732739421,0.7921875,0.3890625,0.659297784477502
train,13,0.6292276978492737,100,100,100,0.6292276978492737,0.689833460182663,0.7019597353766531,0.6416346489696123,0.5813291139240506,0.6753164556962026,0.609995014105633
