Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.690493643283844,100,100,100,0.690493643283844,0.540477570913847,0.5389682557601394,0.5339313572542902,0.4603227975790182,0.5981842636180229,0.4944023063311249
valid,1,0.6917182803153992,100,100,100,0.6917182803153992,0.5630800438532206,0.5668165763523126,0.5180897250361794,0.8668280871670703,0.1937046004842615,0.6485507199547267
train,2,0.6275741457939148,100,100,100,0.6275741457939148,0.6941365630578215,0.7134424843593776,0.6387343532684284,0.6176866173503699,0.6506388702084734,0.6280341830355913
valid,2,0.6798499822616577,100,100,100,0.6798499822616577,0.6462868399298818,0.650329767743578,0.5485232067510548,0.7869249394673123,0.3523002421307506,0.6464445501071309
train,3,0.5526075959205627,100,100,100,0.5526075959205627,0.7808306375496401,0.8097636201947154,0.7208532548731151,0.6590450571620713,0.7447881640887694,0.6885648992784315
valid,3,0.6984628438949585,100,100,100,0.6984628438949585,0.7004482057114716,0.6923025859920353,0.7416879795396419,0.35108958837772397,0.8777239709443099,0.47658175406115366
train,4,0.5085334777832031,100,100,100,0.5085334777832031,0.8194822512435731,0.8480922176314136,0.7703894195444526,0.7051109616677875,0.7898453261600538,0.7363061747850675
valid,4,0.6915760040283203,100,100,100,0.6915760040283203,0.6862413451447801,0.7202936519624548,0.7929515418502202,0.4358353510895884,0.8861985472154964,0.5624999954223144
train,5,0.47258251905441284,100,100,100,0.47258251905441284,0.8489824839259235,0.8732227938143897,0.7980804724990771,0.7269670477471419,0.816072629455279,0.7608657349369674
valid,5,0.774058997631073,100,100,100,0.774058997631073,0.6594076297568725,0.678421372735548,0.7303921568627451,0.36077481840193704,0.8668280871670703,0.4829821673727373
train,6,0.4485970139503479,100,100,100,0.4485970139503479,0.8609827539188546,0.8888025290395415,0.8280834914611006,0.7336919973100202,0.847679892400807,0.7780352954283195
valid,6,0.7639420032501221,100,100,100,0.7639420032501221,0.6357822933827366,0.6473162136308844,0.6554809843400448,0.35472154963680386,0.8135593220338984,0.4603299247440559
train,7,0.4357047379016876,100,100,100,0.4357047379016876,0.8664748149055996,0.8949059722792162,0.8435946462715105,0.7417619367854741,0.8624747814391392,0.7894077602738055
valid,7,0.7872400283813477,100,100,100,0.7872400283813477,0.6484751039168899,0.673737529335008,0.6864864864864865,0.3075060532687651,0.8595641646489104,0.4247491596064362
train,8,0.4109518229961395,100,100,100,0.4109518229961395,0.8780490093701567,0.9057017199819747,0.8704724409448819,0.7434431741761937,0.8893745796906524,0.801958645738266
valid,8,0.8176785111427307,100,100,100,0.8176785111427307,0.6109008670977728,0.6376766050475342,0.6233766233766234,0.4067796610169492,0.7542372881355932,0.49230768752873116
train,9,0.39304739236831665,100,100,100,0.39304739236831665,0.8869552711710411,0.9133457586885079,0.8715062111801242,0.7548755884330868,0.8887020847343645,0.8090090040347219
valid,9,0.7398253083229065,100,100,100,0.7398253083229065,0.6272578839062197,0.6760688683760802,0.6574344023323615,0.5460048426150121,0.715496368038741,0.5965608416037136
train,10,0.3845811188220978,100,100,100,0.3845811188220978,0.8919689087536954,0.9181196788849653,0.8918163672654691,0.7511768661735037,0.9088769334229994,0.8154772719119787
valid,10,0.7963337302207947,100,100,100,0.7963337302207947,0.6600246820934637,0.6850671323344812,0.7329317269076305,0.44188861985472155,0.8389830508474576,0.5513595119231752
train,11,0.381923109292984,100,100,100,0.381923109292984,0.8979696938587689,0.9208807387190424,0.8902439024390244,0.7609280430396772,0.9061869535978481,0.8205221125071005
valid,11,0.9647864103317261,100,100,100,0.9647864103317261,0.6047450005569593,0.650867188590383,0.7623318385650224,0.20581113801452786,0.9358353510895884,0.3241182044691344
train,12,0.3687800168991089,100,100,100,0.3687800168991089,0.9036942676023407,0.9251174413640069,0.8931237721021611,0.7642905178211163,0.9085406859448554,0.8236999406725375
valid,12,0.7401573061943054,100,100,100,0.7401573061943054,0.6275275694880078,0.674407297323742,0.7463054187192119,0.3668280871670702,0.8753026634382567,0.49188311246421196
train,13,0.36218470335006714,100,100,100,0.36218470335006714,0.9075615658504619,0.9280404057808664,0.908289947937525,0.7626092804303968,0.9229993275050438,0.8290988800681669
valid,13,0.8740257024765015,100,100,100,0.8740257024765015,0.6334489268272663,0.6599498023424397,0.7522935779816514,0.29782082324455206,0.9019370460048426,0.42671291874657086
train,14,0.35717880725860596,100,100,100,0.35717880725860596,0.9105490127620277,0.930377139128786,0.9101892871526379,0.7599193006052455,0.9250168123739072,0.828293929436667
valid,14,0.8652704358100891,100,100,100,0.8652704358100891,0.5949527757095369,0.6495916010229936,0.6469565217391304,0.45036319612590797,0.7542372881355932,0.5310492456958193
train,15,0.3438648283481598,100,100,100,0.3438648283481598,0.9127689923293967,0.9332105063774202,0.9172025723472669,0.7673167451244116,0.9307330195023538,0.8355913535163343
valid,15,0.827404797077179,100,100,100,0.827404797077179,0.6267859341380908,0.6782335818972922,0.7903225806451613,0.3559322033898305,0.9055690072639225,0.49081802576815564
train,16,0.3374589681625366,100,100,100,0.3374589681625366,0.920439708588534,0.9374107450617136,0.9217426381605486,0.7683254875588433,0.9347679892400808,0.838070781764106
valid,16,0.8170400857925415,100,100,100,0.8170400857925415,0.6192288751179875,0.6655754677259771,0.8065693430656934,0.2675544794188862,0.9358353510895884,0.4018181780772893
train,17,0.3297106921672821,100,100,100,0.3297106921672821,0.9216177053857031,0.9390760588924126,0.9342375667899713,0.7642905178211163,0.9462004034969738,0.8407619702673665
valid,17,0.8086961507797241,100,100,100,0.8086961507797241,0.6378254548012827,0.696786642096779,0.8358974358974359,0.3946731234866828,0.9225181598062954,0.5361842061691159
train,18,0.3319460451602936,100,100,100,0.3319460451602936,0.9243227225056067,0.9401011281372009,0.9278183292781833,0.769334229993275,0.9401479488903833,0.8411764656318366
valid,18,0.808892011642456,100,100,100,0.808892011642456,0.632101964600836,0.6993834707459883,0.7880794701986755,0.4322033898305085,0.8837772397094431,0.558248627168802
train,19,0.32375872135162354,100,100,100,0.32375872135162354,0.9279957796079812,0.942045904740067,0.9310903931901094,0.7723604572965703,0.9428379287155346,0.8443300814245939
valid,19,0.9407503604888916,100,100,100,0.9407503604888916,0.6193622522263718,0.6865945473181323,0.7923627684964201,0.4019370460048426,0.8946731234866828,0.5333333288676764
train,20,0.3111512362957001,100,100,100,0.3111512362957001,0.9313439520000506,0.9451518689626656,0.9385679414157851,0.7757229320780095,0.949226630800269,0.8494108934250886
valid,20,1.1018123626708984,100,100,100,1.1018123626708984,0.5664467165780418,0.6452926185295085,0.8208333333333333,0.23849878934624696,0.9479418886198547,0.3696060002632979
train,21,0.31360140442848206,100,100,100,0.31360140442848206,0.9336790855877592,0.9462182766956257,0.9284862932061978,0.7858103564223269,0.9394754539340955,0.8512110676989936
valid,21,0.8741557002067566,100,100,100,0.8741557002067566,0.624564692294614,0.6772542740948364,0.6906474820143885,0.4648910411622276,0.7917675544794189,0.5557163483022781
train,22,0.3010267913341522,100,100,100,0.3010267913341522,0.9371961731554667,0.9489970033973576,0.9345644319550381,0.7827841291190316,0.945191661062542,0.8519670581680584
valid,22,0.9318586587905884,100,100,100,0.9318586587905884,0.6088525757904426,0.6809178309607865,0.6483333333333333,0.47094430992736075,0.7445520581113801,0.5455820428114224
train,23,0.29360026121139526,100,100,100,0.29360026121139526,0.9402994524615713,0.9516124774777737,0.9394789579158317,0.7881640887693342,0.949226630800269,0.8571950946909426
valid,23,0.9447623491287231,100,100,100,0.9447623491287231,0.6302456777022788,0.701084904179873,0.7392120075046904,0.47699757869249393,0.8317191283292978,0.5798381114943736
test,-1,0.6984628438949585,100,100,100,0.6984628438949585,0.7004482057114716,0.6923025859920353,0.7416879795396419,0.35108958837772397,0.8777239709443099,0.47658175406115366
