Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,0.7814385294914246,100,100,100,0.7814385294914246,0.6116532339803857,0.8662046041045556,0.8785236849752979,0.5045060080106809,0.6873597606581899,0.6409413713860257
valid,1,0.941285252571106,100,100,100,0.941285252571106,0.6267680290138095,0.8688625430525894,0.8883248730964467,0.11682242990654206,0.9343283582089552,0.2064896734619017
train,2,0.7595176696777344,100,100,100,0.7595176696777344,0.6102738705209539,0.8680375786189545,0.8823151125401929,0.45794392523364486,0.7262528047868362,0.6029444033237412
valid,2,0.6286079287528992,100,100,100,0.6286079287528992,0.6706175398043163,0.8790056767446927,0.8870326173428799,0.7443257676902537,0.5761194029850746,0.8094373816081345
train,3,0.7157963514328003,100,100,100,0.7157963514328003,0.6188468194441255,0.8665553721316446,0.879196556671449,0.5113484646194927,0.6851159311892296,0.646618123449504
valid,3,1.052323579788208,100,100,100,1.052323579788208,0.6486339995616046,0.8762744705916832,0.8791208791208791,0.1602136181575434,0.9014925373134328,0.2710333119038172
train,4,0.6883459091186523,100,100,100,0.6883459091186523,0.6485166459792313,0.8790302642943564,0.8897421832144816,0.5413885180240321,0.6993268511593119,0.67316870249691
valid,4,0.5555325746536255,100,100,100,0.5555325746536255,0.6679672399019587,0.8816936334496887,0.8869426751592356,0.7436582109479306,0.5761194029850746,0.8090050785534951
train,5,0.6935632228851318,100,100,100,0.6935632228851318,0.6348147567487141,0.8712498158876381,0.8874925194494315,0.49499332443257676,0.718773373223635,0.6355260292577444
valid,5,0.708389937877655,100,100,100,0.708389937877655,0.6511687224757388,0.8744650521105878,0.8864,0.739652870493992,0.5761194029850746,0.8064046529737653
train,6,0.6737174391746521,100,100,100,0.6737174391746521,0.6543011599609752,0.878899021911226,0.8898203592814371,0.4959946595460614,0.724756918474196,0.6369481308517224
valid,6,0.5458914637565613,100,100,100,0.5458914637565613,0.6498993683119781,0.8781284026491731,0.8868525896414342,0.7429906542056075,0.5761194029850746,0.8085724614392462
train,7,0.6711168885231018,100,100,100,0.6711168885231018,0.6513432769496701,0.8802683720145057,0.8868552412645591,0.5337116154873164,0.6948391922213911,0.6663888263154533
valid,7,0.5746896862983704,100,100,100,0.5746896862983704,0.6893728952035549,0.8919572081400318,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,8,0.6598114371299744,100,100,100,0.6598114371299744,0.6582379722452174,0.8765924182066955,0.8874118285404232,0.545894526034713,0.6896035901271503,0.6759661039840134
valid,8,0.6025539040565491,100,100,100,0.6025539040565491,0.6796156068788235,0.8895990176420036,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,9,0.6521135568618774,100,100,100,0.6521135568618774,0.6561538546034453,0.8724292105226281,0.8855467754269691,0.5797730307076101,0.6641735228122663,0.7007564248697661
valid,9,0.6728439927101135,100,100,100,0.6728439927101135,0.6851563278401052,0.8897023568408038,0.8866719872306464,0.7416555407209613,0.5761194029850746,0.8077062836619763
train,10,0.6471458673477173,100,100,100,0.6471458673477173,0.6662956492476131,0.8816339161812948,0.8893537889353789,0.6385180240320427,0.643979057591623,0.7433456333706299
valid,10,0.7147771120071411,100,100,100,0.7147771120071411,0.6952125221688619,0.8929982148616123,0.8865814696485623,0.7409879839786382,0.5761194029850746,0.807272722312738
train,11,0.6500313878059387,100,100,100,0.6500313878059387,0.6634058575233196,0.8775511715239416,0.8881594372801875,0.6321762349799733,0.6432311144353029,0.7386175246338013
valid,11,0.6572929620742798,100,100,100,0.6572929620742798,0.7008190024510292,0.8962491367250293,0.8892455858747994,0.739652870493992,0.5880597014925373,0.8075801699692837
train,12,0.6490516662597656,100,100,100,0.6490516662597656,0.6665671406302893,0.8807816819390177,0.8892583120204604,0.5802736982643525,0.6761406133133882,0.7022823624195933
valid,12,0.6643663644790649,100,100,100,0.6643663644790649,0.6942500448359006,0.8920792655225174,0.886762360446571,0.7423230974632844,0.5761194029850746,0.8081395299230265
train,13,0.6428117752075195,100,100,100,0.6428117752075195,0.6600429218514239,0.8721257855512774,0.8865659283792175,0.7147863818424566,0.5901271503365744,0.7914626209468458
valid,13,0.6916835904121399,100,100,100,0.6916835904121399,0.6681485762110675,0.8805278521264754,0.8859437751004016,0.7363150867823764,0.5761194029850746,0.8042289414515775
train,14,0.6402279138565063,100,100,100,0.6402279138565063,0.6566512143341459,0.8698539465845232,0.8879382303839732,0.710113484646195,0.5983545250560958,0.7891320425396565
valid,14,0.6049739718437195,100,100,100,0.6049739718437195,0.6970946336408744,0.8938041638787134,0.8868525896414342,0.7429906542056075,0.5761194029850746,0.8085724614392462
train,15,0.6432104706764221,100,100,100,0.6432104706764221,0.663315485219385,0.8780348345057248,0.888558692421991,0.6985981308411215,0.6073298429319371,0.7822105902318593
valid,15,0.8036260604858398,100,100,100,0.8036260604858398,0.656475300400534,0.8743337954346537,0.8826597131681877,0.45193591455273696,0.7313432835820896,0.597792490002033
train,16,0.6407286524772644,100,100,100,0.6407286524772644,0.6662080230634114,0.8775206680521587,0.8858251633986928,0.7237983978638184,0.5818997756170531,0.7966568649992307
valid,16,0.7132144570350647,100,100,100,0.7132144570350647,0.6698304206603829,0.8770973786889138,0.890770533446232,0.7022696929238985,0.6149253731343284,0.7853676695754199
train,17,0.638071596622467,100,100,100,0.638071596622467,0.6710213468369195,0.8782127409546536,0.8869885256549036,0.6837449933244326,0.6095736724008975,0.7722175052147103
